Compound,Neutral mass (Da),m/z,Charge,Retention time (min),Chromatographic peak width (min),Identifications,Anova (p),Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,20160208_p108_DaLi_p2b1_MSe_pos_018_nr5,20160208_p108_DaLi_p2b1_MSe_pos_027_nr5,20160208_p108_DaLi_p2b1_MSe_pos_036_nr5,20160208_p108_DaLi_p2b1_MSe_pos_045_nr5,20160208_p108_DaLi_p2b1_MSe_pos_054_nr5,20160210_p108_DaLi_p3b1_MSe_pos_018_nr5,20160210_p108_DaLi_p3b1_MSe_pos_027_nr5,20160210_p108_DaLi_p3b1_MSe_pos_036_nr5,20160210_p108_DaLi_p3b1_MSe_pos_045_nr5,20160210_p108_DaLi_p3b1_MSe_pos_054_nr5,20160208_p108_DaLi_p2b1_MSe_pos_019_nr5,20160208_p108_DaLi_p2b1_MSe_pos_030_nr5,20160208_p108_DaLi_p2b1_MSe_pos_031_nr5,20160208_p108_DaLi_p2b1_MSe_pos_039_nr5,20160208_p108_DaLi_p2b1_MSe_pos_046_nr5,20160210_p108_DaLi_p3b1_MSe_pos_032_nr5,20160210_p108_DaLi_p3b1_MSe_pos_034_nr5,20160210_p108_DaLi_p3b1_MSe_pos_035_nr5,20160210_p108_DaLi_p3b1_MSe_pos_039_nr5,20160210_p108_DaLi_p3b1_MSe_pos_041_nr5,20160208_p108_DaLi_p2b1_MSe_pos_020_nr5,20160208_p108_DaLi_p2b1_MSe_pos_021_nr5,20160208_p108_DaLi_p2b1_MSe_pos_022_nr5,20160208_p108_DaLi_p2b1_MSe_pos_024_nr5,20160208_p108_DaLi_p2b1_MSe_pos_025_nr5,20160210_p108_DaLi_p3b1_MSe_pos_021_nr5,20160210_p108_DaLi_p3b1_MSe_pos_024_nr5,20160210_p108_DaLi_p3b1_MSe_pos_033_nr5,20160210_p108_DaLi_p3b1_MSe_pos_037_nr5,20160210_p108_DaLi_p3b1_MSe_pos_040_nr5,20160208_p108_DaLi_p2b1_MSe_pos_023_nr5,20160208_p108_DaLi_p2b1_MSe_pos_028_nr5,20160208_p108_DaLi_p2b1_MSe_pos_032_nr5,20160208_p108_DaLi_p2b1_MSe_pos_035_nr5,20160208_p108_DaLi_p2b1_MSe_pos_037_nr5,20160210_p108_DaLi_p3b1_MSe_pos_019_nr5,20160210_p108_DaLi_p3b1_MSe_pos_022_nr5,20160210_p108_DaLi_p3b1_MSe_pos_023_nr5,20160210_p108_DaLi_p3b1_MSe_pos_025_nr5,20160210_p108_DaLi_p3b1_MSe_pos_029_nr5,20160208_p108_DaLi_p2b1_MSe_pos_034_nr5,20160208_p108_DaLi_p2b1_MSe_pos_040_nr5,20160208_p108_DaLi_p2b1_MSe_pos_043_nr5,20160208_p108_DaLi_p2b1_MSe_pos_049_nr5,20160208_p108_DaLi_p2b1_MSe_pos_057_nr5,20160210_p108_DaLi_p3b1_MSe_pos_020_nr5,20160210_p108_DaLi_p3b1_MSe_pos_026_nr5,20160210_p108_DaLi_p3b1_MSe_pos_028_nr5,20160210_p108_DaLi_p3b1_MSe_pos_030_nr5,20160210_p108_DaLi_p3b1_MSe_pos_038_nr5,20160208_p108_DaLi_p2b1_MSe_pos_109_nr5,20160208_p108_DaLi_p2b1_MSe_pos_110_nr5,20160208_p108_DaLi_p2b1_MSe_pos_111_nr5,20160208_p108_DaLi_p2b1_MSe_pos_112_nr5,20160210_p108_DaLi_p3b1_MSe_pos_109_nr5,20160210_p108_DaLi_p3b1_MSe_pos_110_nr5,20160210_p108_DaLi_p3b1_MSe_pos_111_nr5,20160210_p108_DaLi_p3b1_MSe_pos_112_nr5
7.37_110.9989m/z,,110.9989429,1,7.369716667,0.127833333,0,1.70E-10,1.500329083,QC,QuCi_plate,100,334.6907733,8.18,345.2819122,362.6928526,346.5176625,351.7623864,379.3625766,334.5266787,330.7303001,355.6992577,334.6811889,332.0191476,241.9504442,261.6673708,329.4151468,284.723433,339.4674499,258.3199749,287.0724277,333.7889702,227.5017066,223.8765528,327.2491361,300.385411,318.5182151,314.2748728,299.7034618,237.6712909,255.8477396,275.1680717,261.0646597,267.023406,289.3489361,279.7273369,277.7590541,297.6981387,310.3749166,266.1075023,261.1899831,309.6955993,239.4263615,261.6427496,313.7205283,292.7156202,299.2293218,317.3951515,266.5202191,248.5503919,261.2947287,251.5053639,223.394892,319.7710917,243.7114154,282.5586057,254.0554781,254.5359196,181.2730628,207.4851841,183.4722815,177.5339833
9.31_119.0854m/z,,119.0853632,1,9.3085,0.363483333,34,1.78E-10,2.189922204,QuCi_plate,QC,100 - 7.51,16435.23857,9.08,8096.468501,8198.001963,8281.945394,8537.399352,8336.387356,6957.665771,7297.660146,7496.926312,7234.964986,7360.983997,30895.4821,10883.41574,10733.00206,14013.2573,10522.05061,9728.348009,15842.46426,16720.12241,8866.316613,8812.309371,10918.1541,16867.40927,9799.487698,14657.76054,9317.809752,8376.578744,9698.520684,16551.60623,10769.44929,15932.8574,11353.22991,14808.18793,10606.82274,18198.26352,10630.19154,9882.018029,9442.445543,13315.02024,8916.495671,9243.257828,28414.99964,12875.416,11583.315,17404.05855,10714.08537,9389.892877,9770.015881,24939.37852,9481.999206,9730.862517,23090.46032,19173.33519,14560.41931,12744.20339,19526.35441,17593.49966,13295.40438,11498.23188
7.37_302.4893n,302.4892705,605.9858174,1,7.369716667,0.1564,0,2.05E-10,1.544614944,QC,QuCi_plate,100 - 0.643 - 0.051,3983.90228,12.65,4838.143362,4620.431838,4690.478852,4559.289927,4690.593233,3905.561734,3736.206866,3856.452889,3763.516146,3799.598713,3984.935474,3471.965884,3577.771165,3726.260604,3705.594673,2884.989629,3044.362513,3681.111001,2813.529948,2854.381264,3852.159187,3621.510847,3789.351294,3733.623439,3194.870838,3046.112002,2929.281996,3091.237655,2885.29565,2893.764444,3782.63766,3770.480259,3629.746875,4045.633359,3901.202537,2959.084074,3081.175032,3448.238876,2813.826436,2848.244868,3612.10999,3457.822897,3634.7064,3862.217373,3586.254433,2770.805713,3027.663725,2944.878783,2861.457865,3422.936098,2941.488232,3091.445988,2760.80709,2790.48251,2209.281257,2221.053825,2328.383424,2290.820394
6.61_609.3068m/z,,609.3068227,1,6.606666667,0.107116667,3,4.83E-10,1.734743058,QC,QuCi_plate,100 - 0.767,308.3173345,12.85,316.7172089,351.1488077,350.5464047,333.0781751,342.1921412,270.2730408,291.6685162,322.7027473,316.6037912,321.7241964,253.053803,229.2773407,233.0349004,203.1455297,218.0392975,138.6013024,257.7062535,213.1342036,95.72589064,215.9474756,232.7668619,172.6497946,397.4420321,238.4956355,132.2940531,105.6546335,202.1919684,244.8106691,227.4217677,237.6001776,160.3511367,270.9758756,216.5782521,275.1792593,291.4206567,176.4400653,116.9602046,246.996109,128.9751587,201.1730403,181.5071564,260.0904265,262.64328,289.3509517,285.7835703,122.644516,119.4825763,165.7059321,162.736053,236.2489159,199.0236312,240.6813367,218.6386227,203.670135,119.9927371,123.5157965,146.2458518,170.07858
7.37_190.9805n,190.9805444,191.9878208,1,7.369716667,0.220833333,1,5.81E-10,1.411411563,QC,QuCi_plate,100 - 5.16,12328.96912,9.86,13895.4251,13504.2506,14123.85013,13864.40086,13468.28339,11973.29126,12238.45533,12494.83374,11809.83664,11930.20098,11852.67919,11251.13536,11791.88204,11891.15899,11746.61514,10144.71261,10560.12149,12159.89892,9342.113795,9368.265829,11418.18322,11489.89619,11660.59376,11587.79713,8516.67269,9843.545589,9733.750181,11007.61947,9909.46089,9723.819735,11674.23867,11994.32959,11437.17639,12525.79554,12386.51866,9562.288026,9820.77099,10987.82574,9675.89398,9836.362518,11702.38114,11270.42462,11760.28386,11820.8712,11307.21598,9331.571823,9859.19359,9808.065105,10162.31109,10991.61635,9745.792997,10282.9576,9464.820128,9708.889992,7554.929837,7662.502111,7743.505475,7718.240582
3.83_155.1541m/z,,155.1540753,1,3.83405,0.242983333,0,6.18E-10,1.694406504,300,100,100,638.677038,10.54,585.4076157,636.7000433,616.4354972,646.1520212,647.965901,464.5447464,541.5634992,557.5155426,558.0217773,546.9963443,930.6938052,740.5531527,671.2686377,773.2490887,567.4136972,605.757852,659.0764512,748.9617114,482.9846268,517.2825029,389.2965272,371.5329673,432.8677481,105.8590727,479.9933224,327.2427261,99.43763765,496.94801,347.463439,436.4956589,281.4186622,454.1042214,353.6672361,691.9899192,581.2039603,454.6230903,167.3808365,186.7752538,329.4610798,316.7534328,389.0070972,366.8299131,404.6092336,722.3763126,469.6356658,636.4073935,672.2262721,564.4808683,277.1317492,388.3108315,463.1753521,476.9271069,440.8386909,460.882885,330.1662563,308.8964495,365.8299022,387.0603743
7.37_253.4870m/z,,253.4869949,1,7.369716667,0.14925,0,1.39E-09,1.412399909,QC,QuCi_plate,100 - 74.3 - 12.8,1784.568913,10.65,1863.926473,1965.366416,2080.539071,1974.860896,1866.512721,1543.995338,1646.863045,1682.395906,1656.859163,1715.091472,1603.312317,1600.388514,1625.496395,1681.294831,1609.377042,1360.163869,1470.709218,1720.583771,1214.763072,1258.940285,1542.410864,1546.673203,1582.696226,1609.63017,838.9452028,1234.010587,1238.892635,1520.604454,1351.701072,1277.778842,1586.725871,1641.865466,1588.971741,1767.767377,1793.402285,1237.484232,1168.110976,1432.336184,1234.081782,1344.623461,1633.964397,1554.674245,1690.82884,1666.540012,1626.546807,1138.728548,1208.515458,1243.176013,1302.593173,1480.482231,1411.807273,1542.806352,1398.218463,1457.973635,1103.853053,1034.807618,1075.44408,1083.098742
0.59_183.9040n,183.9040454,206.893266,1,0.5907,0.057133333,0,1.49E-09,1.371462419,QC,QuCi_plate,100,721.9574684,8.48,753.9964295,820.020625,818.4702988,796.1798617,790.1245499,716.3882491,675.7338715,644.1662769,666.7616589,689.3458654,647.5814198,705.3659013,701.1633568,733.5724023,679.5772594,597.5571425,600.2255621,640.0022296,611.5042725,586.4567063,647.4368858,687.1110907,779.4957838,676.2854556,725.1741419,521.3389938,495.9937175,601.4162512,548.2736483,565.8322058,616.8055728,694.589446,568.0891476,684.1745827,642.6485197,523.3632762,532.4255219,653.2474862,670.6530345,543.4095555,616.6397352,674.2509843,646.1345316,663.3721407,707.4342706,516.8291483,514.2355614,532.9079247,530.3320111,539.2694898,581.8550101,620.3282425,576.0998966,580.376592,458.4820901,472.0004387,458.2283999,463.9439572
10.14_343.2444m/z,,343.244444,1,10.14188333,0.107116667,0,1.49E-09,1.646626203,200,QC,100,235.2912095,19.7,254.8541816,199.907122,210.903663,189.0013909,203.2325546,132.7236745,123.6825517,131.6062548,104.7426437,112.8001152,297.3471069,286.3166403,288.0280757,261.5306096,255.0992961,195.3461347,140.506956,240.2411671,113.5194392,189.0199968,319.7632047,290.0593969,293.1128333,301.8393905,305.5655291,192.7721924,111.9646845,232.8211975,150.9108787,206.3823972,266.7306519,281.5924472,286.7417828,292.992489,299.7454202,135.9592819,157.0921812,272.0809266,123.1876373,173.8507073,285.0253087,340.7886113,346.6377778,231.8062592,273.2164776,149.941978,296.4393738,166.7297474,169.7838979,241.0817932,196.5989393,196.8015716,180.5392361,187.6475926,192.9981704,138.0279234,125.4939302,122.1198447
9.73_212.0524m/z,,212.0523932,1,9.729116667,0.170683333,4,1.52E-09,4.007124616,400,QC,100 - 6.41,707.2506046,17.75,241.8874667,237.5978831,190.0913684,188.3004932,191.930252,173.7198805,166.0620567,174.9302087,143.4682783,145.3540322,353.6249093,208.7861568,294.4166475,226.2296071,1462.020332,773.3110848,376.1535018,904.2309185,290.4796674,221.4042651,369.0138156,371.0902642,299.5172129,1078.50516,381.1038956,379.8041784,472.1407916,761.9194813,395.7764232,772.677279,251.3708593,1043.456238,232.2199549,885.5546278,479.5189878,423.2552103,324.4272364,994.4945431,411.1862248,460.7534596,463.6518301,254.9040505,215.001575,409.616672,1321.461471,343.449685,274.6977454,430.9736838,913.8869008,570.822634,1096.114724,535.8608884,423.3479533,336.9518358,1610.241474,679.0550809,489.2761996,383.403308
7.38_662.3399m/z,,662.3399272,1,7.384,0.270816667,0,1.56E-09,2.827135868,QC,QuCi_plate,100 - 60.7,784.0508676,14.83,663.0610767,633.1574375,843.098169,836.9414699,777.6078661,686.3750796,835.6227366,921.8999012,868.4799153,799.9180417,525.8565893,108.0772583,115.0060577,534.5207398,593.6253872,1909.429724,1356.178464,870.7186933,1812.367619,1259.097384,26.20729065,39.44105482,368.842811,84.16585339,14.5344696,315.0140538,660.4176223,743.6428955,1225.523571,644.7377881,23.27900696,139.806076,152.5481806,214.6873651,1049.945675,150.6784482,23.69511414,83.8663414,78.47918701,139.9217987,385.4537258,66.85575914,267.1273341,230.6084968,348.2937259,438.1372356,446.7582816,643.8068073,114.9619617,1522.743411,287.8654903,383.6241098,359.6629643,365.9569929,183.218821,237.3870071,242.5324566,158.3957719
9.69_359.2368m/z,,359.2367905,1,9.693416667,0.1564,7,1.57E-09,2.241055704,400,QC,100 - 3.12 - 3.73,298.5187771,16.42,134.2081027,133.8419261,105.9920837,142.6828815,117.7741265,176.5762663,156.193311,169.8650299,136.3530158,150.1406385,178.7968208,180.5950679,250.0185035,161.3483253,434.2802117,417.9735469,245.5978626,485.6806481,271.8654699,222.7924368,218.5738691,223.0939937,152.1710694,288.3394857,169.2844638,282.197227,271.5569162,377.3367526,331.1198345,375.05319,155.6491001,290.7113218,135.0485456,261.1689692,215.6944982,326.2519605,283.1567637,490.321115,338.830878,320.6131283,170.8869277,198.3080736,178.8759565,210.5068537,432.4788524,263.5986819,390.1559405,304.3264453,435.5070691,334.8464611,313.8872286,218.3907507,176.4280155,173.2576913,395.7752087,244.1484639,210.5485253,218.1543131
9.31_132.0571n,132.0570907,133.0640116,1,9.3085,0.18495,5,1.99E-09,2.343235911,QuCi_plate,QC,100 - 0.368,586.2191158,20.41,307.6336406,309.9842914,319.7683634,328.8173332,307.5288771,199.3422991,200.1496843,243.9100978,207.8688367,226.864558,1252.374934,417.0272055,395.8625443,498.867911,398.3197636,317.2322451,519.3510837,590.1407977,292.7543779,288.567297,422.5642466,648.1363459,384.4459003,558.9272178,361.2684485,252.9971586,331.1330014,554.9141391,360.3625287,538.7582635,408.5118809,569.6582035,391.6041508,722.3934896,399.5607803,307.7554016,316.1585223,465.2149489,297.941742,305.409044,1160.123806,488.3955049,421.491921,671.5157816,419.9736647,315.9652246,333.1943173,860.7231452,299.150515,341.9045434,935.992361,710.6632679,531.1655262,440.9411605,645.0306524,617.0712524,421.101837,387.7868692
9.31_294.1093n,294.1093409,295.1166697,1,9.3085,0.213533333,1,2.01E-09,2.305758143,QuCi_plate,QC,100 - 7.9,2432.944213,14.12,1194.064619,1204.668266,1165.783615,1275.000076,1315.302486,913.6271608,928.2446662,979.8063269,949.9383148,930.2919286,4691.07842,1639.956979,1625.528934,2253.55664,1662.593955,1186.409911,2064.266623,2357.321996,1120.549248,1117.442512,1732.094998,2599.845475,1492.159599,2220.055099,1420.584289,1043.498208,1216.868032,2308.819649,1315.226218,2209.171143,1782.094614,2294.710832,1562.582253,2864.331218,1574.173622,1295.515956,1218.374248,1901.089173,1219.88666,1158.976261,4277.883029,2008.071677,1810.021455,2758.58583,1733.934433,1212.823165,1308.447071,3438.148763,1218.424687,1315.900635,3511.827326,2946.568258,2283.329435,1955.017911,2754.295979,2495.005745,1891.522567,1625.986481
7.95_213.1455m/z,,213.1455153,1,7.94705,0.2778,0,2.10E-09,1.568353827,QC,400,100 - 2.6,2418.330882,17.52,1586.812604,1762.500568,1763.095269,1947.347568,2050.420227,2371.795538,2616.046956,2670.661291,2698.715639,2760.193657,918.1115416,1103.529298,1056.688051,1127.235739,1216.629023,1934.880951,1842.726517,2044.04612,1866.432063,1880.012212,947.7290796,1007.548275,1015.152174,1002.300101,856.4355003,1773.748358,1863.159724,1941.889671,1857.367422,1835.768454,996.5220547,1061.204916,1068.452802,1141.849809,1152.544469,1723.288114,1808.862247,1898.858735,1883.212878,1896.173423,1093.878781,1016.771461,1203.031171,1254.995943,1229.25948,1748.574234,1853.163557,1899.212148,1988.146427,1863.545787,1383.27504,1340.956826,1372.936187,1380.048207,1925.591565,1893.777982,1934.309921,1860.911659
7.37_853.0673m/z,,853.067302,1,7.369716667,0.106416667,0,3.12E-09,1.743884731,QC,QuCi_plate,100 - 27.4,785.5913754,16.47,730.7430157,680.6408523,897.5473279,948.1338412,799.9539168,662.9524808,724.3150251,845.6500518,663.9305361,767.8414384,538.0563723,508.8005816,594.2844929,590.4543301,584.5396189,575.4943703,566.0735392,791.3766708,389.4819552,412.6931204,494.9644239,565.7774711,520.242918,459.5422113,83.77416945,437.0844922,468.5956119,654.7363247,480.9845568,442.5038147,514.8156353,603.1248315,521.718582,724.8697493,621.7739619,363.1592923,421.1848878,549.5248906,408.4345756,456.3865047,521.3020454,504.4919863,654.1963773,701.7237283,605.7534794,339.9459949,450.1184597,478.2636509,528.77606,629.8127315,551.6176839,604.1511939,555.0801757,590.405434,266.8182165,368.1010992,342.0687485,325.6258058
2.84_120.0807m/z,,120.0807159,1,2.835716667,0.733566667,9,4.00E-09,1.546803678,QC,200,100 - 6.83,29373.61053,8.65,30809.04571,31552.99115,31890.62374,32853.34434,31454.53962,23049.54248,26684.24936,28028.94723,27768.89219,27269.26376,25081.12731,24501.01926,25922.67822,28945.20082,26745.41176,18479.72459,19550.02656,19547.28871,27709.37732,20799.4702,18934.33363,34643.15416,25514.03881,35277.61756,21259.6272,17279.92451,15976.71318,20514.80691,19339.18258,19809.66685,18537.27598,28788.26587,24506.37861,25051.87865,26784.85157,20307.34843,17828.70055,21718.39087,11995.38694,20299.8276,20639.31153,22136.82936,19768.29842,21743.28815,22354.34205,16497.54839,14732.90453,16374.88123,16724.75247,25338.77439,22384.65753,23289.97933,21838.62559,22808.35708,17920.21976,18752.5946,18633.17754,18753.02698
6.60_718.3927n,718.3926613,741.3865087,1,6.599516667,0.256366667,0,5.56E-09,1.390177219,QC,QuCi_plate,100 - 29.1 - 3.94,9317.403105,6.14,9161.108338,9189.196747,9603.107383,10073.5649,10084.40909,8658.100802,8908.74953,9381.441582,9187.773644,9740.887503,8217.777298,7389.616688,8014.595956,7118.106667,6863.271341,5052.934789,8555.377634,7016.541726,4606.338703,7865.442944,6528.273642,6542.692548,9988.737778,7013.040454,6906.511653,5621.422075,7177.681401,8693.65844,8523.247794,7954.087343,5242.852405,7946.740793,8042.235457,8687.529,8075.853879,7506.796231,5055.311382,7393.269441,5670.442216,7341.695836,6220.672555,8373.462607,8488.661819,9619.279635,9298.500808,5526.411482,5807.754269,5968.900624,6417.0182,8852.251354,7284.792287,7880.63701,7124.187112,7245.873901,6002.839069,5930.639076,6151.736323,5997.800716
7.37_339.0138n,339.0137522,361.9776065,1,7.369716667,0.235116667,0,1.16E-08,1.376043678,QC,QuCi_plate,100 - 25.6 - 4.98 - 0.047,9195.237435,4.15,10066.32863,10796.82544,9285.83613,9309.479989,11178.75813,10024.68232,8992.167087,8587.55268,9502.611549,9558.225561,9244.307653,7979.139043,8063.246861,8476.688882,8224.948764,6620.408658,7166.283258,8379.516574,8112.581217,8113.327992,8879.614862,8870.59555,8964.31729,9392.268135,14873.98115,8436.183252,8081.473762,7074.809345,7968.975434,8370.46443,8885.203616,8315.428259,7846.819849,8675.097184,8511.804109,8459.771485,8436.768983,8954.218129,8044.094833,7047.189076,8083.635807,7775.001691,8195.121636,8880.695089,7736.685056,7979.19538,8125.393819,7317.816595,6499.023379,8690.795214,7226.598512,6914.839357,6443.553934,6398.899158,6485.450045,6618.928793,6627.667332,6743.0487
0.58_400.8265m/z,,400.8265323,1,0.58355,0.049983333,0,1.86E-08,1.331279591,QC,QuCi_plate,100,537.5620141,7.53,590.3876572,594.4113994,560.4332581,582.3515472,591.6950339,522.4493265,523.8337393,504.2308884,494.236599,469.9320483,509.25457,531.3400412,502.7669983,594.1461219,487.3441614,443.1729436,438.2756343,505.2636681,451.4752274,467.0317593,511.8355026,543.4772797,560.0508428,528.0905399,506.232254,424.1249756,451.127161,435.6218758,394.9014988,436.0202751,470.5040369,511.7316513,452.5956078,511.6545568,528.9181375,418.1263123,404.0075684,449.6723366,494.8992462,399.4478685,458.4849854,476.4168518,521.4826775,503.4263163,563.0122757,388.8062325,417.4988448,428.1396599,399.7461899,404.8706712,439.0875059,469.845607,436.2682512,464.1627804,362.1943207,337.1539688,364.6779033,356.9574739
6.68_695.4275n,695.4275488,696.4361279,1,6.678066667,0.163533333,0,2.08E-08,1.471548833,QC,300,100 - 36.1 - 1.88,2348.940336,14.3,2693.393553,2532.169431,2698.402921,2820.644855,2866.727743,2125.82811,1967.79655,2264.52107,2130.767897,2290.378819,2250.238259,2289.731897,2500.994455,1744.525731,1768.974696,1033.145893,1888.256831,1374.410193,946.014372,1709.342551,1865.215257,1881.89579,3063.576202,2049.370859,2286.138164,1385.806543,1819.534402,2106.284252,2099.697005,2011.983716,1567.623241,2479.373402,2482.674055,2581.072494,2132.22137,1959.605868,1266.881293,1809.336294,1350.150151,1750.922346,1840.177708,2569.449855,2645.75054,2960.658199,2707.657329,1199.61048,1311.783992,1283.613312,1540.071097,2001.698233,1933.619006,2136.99648,1916.547796,1869.92785,1354.651271,1352.779554,1373.988452,1470.40484
0.58_193.9332n,193.9331587,216.9223793,1,0.576416667,0.0714,0,2.11E-08,1.204514587,QC,QuCi_plate,100,4039.103753,5.68,4248.076862,4356.297069,4264.760418,4407.151561,4372.192821,3815.656179,3828.29641,3894.783895,3816.532022,3810.599258,4079.582268,4069.070057,3938.186734,4199.406496,3870.850227,3560.748419,3644.968337,3747.03281,3589.15395,3472.186877,3956.124238,4083.010979,4119.558983,3871.394389,4073.944927,3163.50447,3323.698385,3476.616957,3337.48291,3525.955213,3815.532358,4133.142391,3575.118593,3900.328038,3953.438912,3310.599441,3246.69662,3641.157852,3742.760239,3374.361824,3817.284748,3811.391522,3834.834839,4004.327465,4194.12731,3200.913911,3209.482191,3428.813105,3232.126053,3317.735012,3542.077419,3821.311101,3455.433431,3612.18139,3121.773522,3038.024388,3128.351921,3107.279966
7.38_170.9976n,170.9975708,193.9847333,1,7.37685,0.192266667,0,2.93E-08,1.455877557,QC,QuCi_plate,100 - 5.63 - 0.749,4190.128657,12.58,4885.811174,4623.194855,5010.73936,4864.12065,4712.516075,3917.527617,4020.760947,4145.753788,3905.293832,3951.4047,4060.599979,3848.892531,4083.21957,4097.220728,4185.480406,3331.045095,3416.73325,3980.600526,2903.691103,2956.859391,3972.430789,3978.319231,4020.087504,3982.329566,2746.025387,3022.262499,2988.174672,3616.197023,3108.644652,3040.05759,3977.898315,4104.215017,3918.375063,4302.778235,4211.074693,3026.759815,3073.790151,3460.070617,3035.659598,3193.103633,4012.234301,3855.47704,4163.875791,4079.445267,3933.403665,2878.468315,3144.195191,3081.235069,3276.793557,3545.595794,3300.644775,3436.534726,3177.425355,3284.400893,2406.636378,2476.816972,2492.561021,2449.601074
10.50_361.2335m/z,,361.2335312,1,10.49836667,0.064266667,9,3.37E-08,3.833562654,QC,QuCi_plate,100,212.9998448,31.11,245.364609,267.7519684,144.8494186,232.005392,274.5339966,72.00367737,223.4105453,126.7966003,149.9545135,152.3746674,125.810075,62.49908447,112.831238,110.2216727,0,38.71057129,41.70843506,56.32408198,56.77243042,65.41917419,54.87678528,42.55937195,59.74118582,91.95681763,34.37729124,43.35676622,138.8314676,72.81558228,68.78995174,34.23495483,59.20065236,45.22993002,87.53411818,66.16997865,105.400006,41.39780549,56.00577716,75.70354553,35.86347961,46.28677368,88.44362091,84.92370416,87.46018982,98.31783771,49.59819126,25.34507704,47.58497572,26.25939941,54.45737077,61.20582581,66.6178526,41.69899197,86.5495064,64.04937346,59.43679857,49.84359694,31.42462117,44.87408324
8.08_163.0385m/z,,163.0385452,1,8.082016667,0.327783333,17,3.85E-08,1.258058571,100,QC,100 - 3.06,3330.382963,4.86,2463.982388,2529.148045,2547.842083,2558.592561,2596.65584,2550.451104,2651.179489,2726.845334,2717.755315,2693.469756,2861.492618,2447.327107,2912.090225,2447.44173,3327.816952,3433.066771,3432.74828,3917.607739,3189.915327,2764.564122,2793.103056,3043.958213,3018.560607,3479.258447,2458.013556,3450.882405,3446.244104,3566.948419,3250.445047,3497.47254,2511.248638,3622.460704,2513.467936,3355.885599,3299.430694,3150.361124,3207.461911,3657.928721,3352.551472,3460.960311,2846.973827,2896.031505,2387.050876,3336.304516,3376.009038,3115.970667,3136.914485,3377.405981,3483.589457,3447.151082,3516.311927,3258.826368,3133.094284,2968.204371,3427.378584,3155.835749,3046.963108,3040.845766
9.24_275.1609m/z,,275.1609374,1,9.244233333,0.092816667,20,4.00E-08,2.117536737,400,QuCi_plate,100,105.0503688,24.71,86.31907654,88.54482833,80.52186289,101.8447054,74.39198467,69.88629866,96.3902491,85.87909698,86.42950423,69.0335903,34.4385376,98.62661151,87.47298174,55.30880886,98.72121429,127.145644,89.0125475,85.00208187,82.47576556,91.94207369,66.75798798,43.36772156,85.00733948,70.33074824,49.00123891,113.0864481,102.9743502,90.60162962,84.21665907,77.94035705,50.89922333,64.09229994,85.55110196,95.45029449,81.48673024,88.79014745,102.621449,85.70649672,129.4281616,124.2685866,78.66558045,50.67005486,54.99949801,87.67452376,106.4552417,67.6185746,102.0459358,95.97909197,114.2372024,58.14889797,26.62577057,65.19755534,38.06939582,44.97428293,23.08901618,82.2706543,59.29567178,57.3552778
7.37_579.0295m/z,,579.029535,1,7.369716667,0.142116667,1,5.55E-08,1.46187096,QC,QuCi_plate,100 - 16.4 - 13.7,1834.202229,13.39,1860.830681,1933.916367,2086.783746,2230.633234,1921.212669,1698.769912,1681.450312,1899.288095,1664.853486,1792.351389,1614.231337,1533.167641,1543.454982,1588.88817,1646.345413,1503.305587,1603.728941,1808.415795,1181.569946,1258.796708,1579.211985,1509.481868,1590.786208,1550.050003,604.4603164,1283.158788,1322.341472,1675.022204,1319.98159,1212.496903,1592.159279,1600.30474,1519.3247,1792.78011,1770.023583,1188.862104,1299.166174,1427.789046,1283.870876,1360.009857,1598.881137,1519.620045,1768.976806,1715.74322,1684.730129,1161.882485,1281.155944,1394.699614,1483.216182,1609.382826,1389.25614,1571.718203,1443.294504,1551.081273,977.7824135,1047.376631,1009.307839,1047.743242
7.46_684.3532m/z,,684.353176,1,7.46185,0.249433333,0,6.90E-08,2.288356983,300,200,100 - 77.7 - 18.8,793.110264,17.29,609.3627962,781.8740059,643.8444731,866.8131174,741.7206943,564.9154951,657.6028486,948.2134641,671.0121875,850.1457982,601.709561,123.8386856,238.0071319,646.3126832,592.0864707,1705.714977,1269.227743,812.7279298,1652.592022,1445.393155,38.13798438,68.99502892,579.802295,117.9321299,45.68705797,294.6079884,633.3442543,915.0863843,1149.072521,737.5788744,26.8892132,108.8591138,266.0314003,315.8268545,1147.844761,127.3373829,11.53723145,133.3935701,77.02954102,215.6567022,414.087694,122.5855229,282.5845592,414.3031673,386.3383379,352.8078382,336.1016792,562.3668682,188.4844217,1437.965898,425.6757307,410.1195471,429.1111441,481.1768778,240.2282615,366.1840353,319.4345361,274.3548461
